0. Точка отсчёта ,,,,,,,,,,
Паспорт проекта,,,,,,,,,,
,,,,,,,,,,
"Шаг 2. Человек уже видел нас, но ещё не запомнил",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап узнаваемости и запоминаемости,"Инструменты: 
медийная реклама, повторные показы, брендовые креативы ",,,,,,,,,
,"Отвечает за: 
закрепление бренда в памяти пользователя ",,,,,,,,,
,"Инструкция: 
выбрать одно понятное сообщение, один визуальный стиль и обеспечить повторяемость контакта с брендом ",,,,,,,,,
,"Что должно быть на выходе: 
рост узнаваемости, запоминаемость бренда, рост брендового интереса",,,,,,,,,
,,,,,,,,,,
Шаг 3. Человек заинтересовался,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап интереса,"Инструменты: 
ПромоСтраницы, статьи, кейсы, контентные посадочные, РСЯ ",,,,,,,,,
,"Отвечает за: 
объяснение продукта и формирование интереса ",,,,,,,,,
,"Инструкция: 
собрать частые вопросы клиента, объяснить проблему, решение, преимущества и перевести человека на следующий шаг ",,,,,,,,,
,"Что должно быть на выходе: 
вовлечение, дочитывания, переходы на сайт, прогретая аудитория",,,,,,,,,
,,,,,,,,,,
Шаг 4. Человек уже хочет решение и начинает искать,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап спроса,"Инструменты: 
РСЯ, медийная реклама, Wordstat, ПромоСтраницы ",,,,,,,,,
,"Отвечает за: 
перевод интереса в явное желание искать продукт или бренд ",,,,,,,,,
,"Инструкция: 
определить, какой спрос нужно усиливать, брендовый или категорийный, и синхронизировать рекламные сообщения с поисковым спросом ",,,,,,,,,
,"Что должно быть на выходе: 
рост поисковых запросов, рост визитов, рост интереса к продукту",,,,,,,,,
,,,,,,,,,,
Шаг 5. Человек уже готов оставить заявку,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап заказов и заявок,"Инструменты: Яндекс Директ Поиск, ЕПК, РСЯ на конверсии, сайт, формы, Яндекс Метрика ",,,,,,,,,
,Отвечает за: сбор заявок и обращений ,,,,,,,,,
,"Инструкция: собрать горячие запросы, сгруппировать их, связать с нужными посадочными страницами и запустить рекламу на лидогенерацию ",,,,,,,,,
,"Что должно быть на выходе: заявки, звонки, сообщения, отправленные формы",,,,,,,,,
,,,,,,,,,,
"Шаг 6. Человек оставил заявку, теперь его надо довести до покупки",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап покупки,"Инструменты: 
CRM, статусы лидов, Яндекс Метрика, Яндекс Директ, офлайн-конверсии ",,,,,,,,,
,"Отвечает за: 
доведение лида до продажи и связь маркетинга с фактической выручкой ",,,,,,,,,
,"Инструкция: 
определить, какой статус считается продажей, какой считается качественным лидом, и передавать эти данные обратно в аналитику и рекламу ",,,,,,,,,
,"Что должно быть на выходе: 
понимание, какая реклама приносит продажи, а не только заявки",,,,,,,,,
,,,,,,,,,,
"Шаг 7. Человек уже купил, теперь его надо вернуть",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Этап повторных покупок,"Инструменты: 
ретаргетинг, сегменты аудиторий, CRM-сегменты, email, WhatsApp, Telegram ",,,,,,,,,
,"Отвечает за: 
возврат клиента, повторные продажи, up-sale и cross-sale ",,,,,,,,,
,"Инструкция: 
разделить базу на сегменты, выделить клиентов для повторной покупки и допродажи и запустить отдельные сценарии возврата ",,,,,,,,,
,"Что должно быть на выходе: 
повторные покупки, допродажи, рост среднего чека",,,,,,,,,
,,,,,,,,,,
Матрица этапов и инструментов,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Матрица этапов и инструментов,"Инструменты: 
таблица стратегии в Google Sheets / Excel / Notion ",,,,,,,,,
,"Отвечает за: 
связку этапа, действия и инструмента в одной системе",,,,,,,,,
,"Инструкция: 
собрать единую таблицу: этап, задача, инструмент, результат, KPI, ответственный ",,,,,,,,,
,"Что должно быть на выходе: 
единая стратегическая карта Gate 3, по которой понятно, что и чем реализуется",,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4. Реализация ,,,,,,,,,,
Карта реализации,,,,,,,,,,
4.0. Интро,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Карта реализации,"Gate 4 :
сжатая рабочая сборка gate 1 + gate 2 + gate 3 + стартового контроля.",,,,,,,,,
,"Инструменты:
Google Sheets - ГУРУ",,,,,,,,,
,"Отвечает за:
сборку всех критичных элементов в одну рабочую систему перед запуском",,,,,,,,,
,"Инструкция:
собрать один запусковой лист, в котором по каждому элементу есть: что сделано, чем проверено, кто отвечает, что готово к запуску, что блокирует старт",,,,,,,,,
,"Что должно быть на выходе:
единая карта запуска, по которой видно, можно ли реально запускать трафик и принимать лиды",,,,,,,,,
,,,,,,,,,,
4.1. Основа запуска,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Продукт и оффер зафиксированы,Без этого реализация расползается.,,,,,,,,,
,"Инструменты:
бриф, анализ спроса, анализ конкурентов, Google Docs / Sheets",,,,,,,,,
,"Отвечает за:
понятный ответ на вопрос, что именно мы продаём, кому, в какой ситуации и почему должны выбрать нас",,,,,,,,,
,"Инструкция:
зафиксировать: продукт, сегмент, ключевую боль, результат, отличие, ограничение, цену / диапазон цены, формат обращения",,,,,,,,,
,"Что должно быть на выходе:
1 рабочий оффер и 1 основное УТП, которые дальше идут в сайт, креативы и рекламу",,,,,,,,,
Приоритетный сегмент выбран,Нельзя запускать всё на всех сразу.,,,,,,,,,
,"Инструменты:
сегментация, спрос, экономика, интервью, аналитика",,,,,,,,,
,"Отвечает за:
фокус на той аудитории, которая быстрее и дешевле всего даст качественные лиды",,,,,,,,,
,"Инструкция:
выбрать 1 главный сегмент для запуска и отдельно зафиксировать 1 запасной сегмент",,,,,,,,,
,"Что должно быть на выходе:
понятно, на кого идёт первая реализация и под кого пишется весь запуск",,,,,,,,,
Целевое действие выбрано,"Пока нет одного главного действия, сайт и реклама будут распыляться.",,,,,,,,,
,"Инструменты:
карта воронки, CJM, формы сайта, CRM",,,,,,,,,
,"Отвечает за:
единый сценарий конверсии",,,,,,,,,
,"Инструкция:
выбрать 1 главное действие: заявка / звонок / сообщение / заказ / бронирование",,,,,,,,,
,"Что должно быть на выходе:
одна основная конверсия, под которую собирается посадочная и реклама",,,,,,,,,
,,,,,,,,,,
4.2. Сайт и посадочная,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Посадочная страница собрана под сегмент,"Не “просто сайт”, а страница под конкретный спрос.",,,,,,,,,
,"Инструменты:
Tilda / сайт, прототип, тексты, блоки, формы",,,,,,,,,
,"Отвечает за:
перевод трафика в понятное действие",,,,,,,,,
,"Инструкция:
проверить, что на странице есть: оффер, для кого, в чём польза, почему доверять, примеры / кейсы, CTA, контакты, форма",,,,,,,,,
,"Что должно быть на выходе:
страница, на которой человеку сразу понятно, куда он попал, что ему предлагают и что делать дальше",,,,,,,,,
,,,,,,,,,,
Смысловой каркас страницы собран,"Если нет логики блоков, конверсия будет ломаться даже при хорошем дизайне.",,,,,,,,,
,"Инструменты:
прототип, UX-структура, CJM, конкурентный анализ",,,,,,,,,
,"Отвечает за:
правильную последовательность убеждения",,,,,,,,,
,"Инструкция:
проверить порядок блоков: проблема / задача → решение → выгоды → доверие → снятие возражений → действие",,,,,,,,,
,"Что должно быть на выходе:
страница без смысловых провалов и лишних блоков",,,,,,,,,
,,,,,,,,,,
Архитектура психослоев на посадочной,"Инструменты:
прототип страницы, структура блоков, трехслойная формула УТП",,,,,,,,,
,"Отвечает за:
правильную последовательность психологических слоев на странице",,,,,,,,,
,"Инструкция:
Построить архитектуру блоков:
- Первый экран - доминирующий слой (если доминанта иррациональная - заголовок про эмоцию)
- Блок 2-3 - рациональное подкрепление (цифры, характеристики, сроки, прайс)
- Блок 4-5 - социальное доказательство (кейсы, отзывы, логотипы клиентов)
- CTA - возврат к доминанте (повторяем эмоциональный крючок)

Пример структуры:
Экран 1: ""Мы не исчезнем после предоплаты"" [иррациональное]
Блок 2: ""Фиксированная смета. Договор с печатью. Оплата по факту"" [рациональное]
Блок 3: ""Нам доверяют 847 семей в ЖК Сколково, Символ, Алые Паруса"" [социальное]
CTA: ""Получить гарантированную смету без предоплаты"" [иррациональное]                

экран 1 (доминанта):

блок 2-3 (рациональное):

блок 4-5 (социальное):

CTA (возврат к доминанте):
",,,,,,,,,
,"Что должно быть на выходе:
структура страницы, где психослои идут в правильной последовательности - зацепили эмоцией, дали факты, показали социальное доказательство
",,,,,,,,,
,,,,,,,,,,
Формы и контакты работают,Любая неработающая форма = потерянный лид.,,,,,,,,,
,"Инструменты:
формы Tilda, CRM, email, телефония, WhatsApp / Telegram",,,,,,,,,
,"Отвечает за:
фактический приём обращений",,,,,,,,,
,"Инструкция:
протестировать каждую форму, кнопку, номер телефона, мессенджер, уведомление менеджеру и передачу данных",,,,,,,,,
,"Что должно быть на выходе:
все каналы связи реально принимают обращения без потерь",,,,,,,,,
,,,,,,,,,,
Мобильная версия не ломает конверсию,Основной трафик часто идёт с мобильных.,,,,,,,,,
,"Инструменты:
мобильный просмотр, PageSpeed, ручная проверка",,,,,,,,,
,"Отвечает за:
сохранение конверсии на телефоне",,,,,,,,,
,"Инструкция:
проверить первый экран, читаемость текста, кнопки, формы, скорость, отступы, порядок блоков",,,,,,,,,
,"Что должно быть на выходе:
мобильная версия пригодна для заявки без раздражающих ошибок",,,,,,,,,
,,,,,,,,,,
4.3. Аналитика внутри реализации,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Метрика и базовые цели подключены,"Без этого нельзя понять, что реально работает.",,,,,,,,,
,"Инструменты:
Яндекс Метрика, цели, GTM / встроенные события, CRM",,,,,,,,,
,"Отвечает за:
измерение заявок, звонков, кнопок и ключевых действий",,,,,,,,,
,"Инструкция:
проверить счётчик, цели на формы, клики по телефону, мессенджеры, thank you page / событие отправки",,,,,,,,,
,"Что должно быть на выходе:
каждое ключевое действие на сайте фиксируется в аналитике",,,,,,,,,
UTM и разметка готовы,Без разметки нельзя нормально читать источники и связки.,,,,,,,,,
,"Инструменты:
UTM, шаблоны ссылок, Яндекс Директ, CRM",,,,,,,,,
,"Отвечает за:
понимание, откуда пришёл лид",,,,,,,,,
,"Инструкция:
зафиксировать единый шаблон меток для всех кампаний и проверить, что параметры доходят до аналитики / CRM",,,,,,,,,
,"Что должно быть на выходе:
любой лид можно связать с источником, кампанией, объявлением или сегментом",,,,,,,,,
Передача лидов и статусов не теряется,"Если лид пришёл, но не дошёл до системы, маркетинг будет слепым.",,,,,,,,,
,"Инструменты:
CRM, уведомления, интеграции, таблица лидов",,,,,,,,,
,"Отвечает за:
связь между рекламой, сайтом и фактической обработкой",,,,,,,,,
,"Инструкция:
проверить путь лида: форма → уведомление → CRM / таблица → статус → продажа / отказ",,,,,,,,,
,"Что должно быть на выходе:
понятно, где живёт каждый лид и как он двигается дальше",,,,,,,,,
,,,,,,,,,,
4.4. Креативы и рекламная подача,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Креативная рамка зафиксирована,Нельзя делать креативы без общего правила.,,,,,,,,,
,"Инструменты:
матрица офферов, референсы, бренд-рамка, таблица сообщений",,,,,,,,,
,"Отвечает за:
единый смысл и узнаваемость рекламы",,,,,,,,,
,"Инструкция:
зафиксировать: главный тезис, вторичный тезис, визуальный стиль, допустимые формулировки, запреты, CTA",,,,,,,,,
,"Что должно быть на выходе:
единая рамка, по которой делаются все объявления и баннеры",,,,,,,,,
,,,,,,,,,,
Креативная матрица 3×3,"Инструменты:
объявления, баннеры, таблица креативов, A/B-тесты",,,,,,,,,
,"Отвечает за:
создание креативов под каждый психологический слой для тестирования",,,,,,,,,
,"Инструкция:
Создать минимум 3 креатива на один оффер:
- Креатив А (рациональный) - акцент на цифры, сроки, сравнение, характеристики
- Креатив Б (иррациональный) - акцент на эмоцию, страх, желание, срочность
- Креатив В (социальный) - акцент на референс, статус, ""как у других"", принадлежность

Примеры для клининга:
А: ""Уборка квартир от 3500₽. Договор. Гарантия 7 дней""
Б: ""Приедем в течение 2 часов. Без предоплат и скрытых платежей""
В: ""Клининг для тех, кто ценит свое время. Как у ваших соседей из ЖК Сколково""                

креатив А (рациональный):

креатив Б (иррациональный):

креатив В (социальный):",,,,,,,,,
,"Что должно быть на выходе:
минимум 3 креатива → запускаем, тестируем, узнаем какой психослой работает сильнее в реальности",,,,,,,,,
,,,,,,,,,,
Собран минимальный пакет креативов,"Для старта нужен не один баннер, а минимум на тест.",,,,,,,,,
,"Инструменты:
баннеры, тексты объявлений, видео / статичные креативы, Google Sheets",,,,,,,,,
,"Отвечает за:
первый тест сообщений и визуалов",,,,,,,,,
,"Инструкция:
сделать минимум 3–5 креативов на один сегмент: разные углы подачи, но один оффер и одна цель",,,,,,,,,
,"Что должно быть на выходе:
пакет креативов, готовый к запуску и сравнению",,,,,,,,,
Креативы связаны со страницей,"Если реклама обещает одно, а сайт показывает другое, конверсия падает.",,,,,,,,,
,"Инструменты:
объявления, посадочная, карта соответствия",,,,,,,,,
,"Отвечает за:
смысловую непрерывность от показа до заявки",,,,,,,,,
,"Инструкция:
проверить, что заголовок / тезис / визуал объявления совпадает с первым экраном и CTA страницы",,,,,,,,,
,"Что должно быть на выходе:
каждое объявление ведёт на релевантную страницу с тем же обещанием",,,,,,,,,
,,,,,,,,,,
4.5. Трафик и стартовый запуск,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Стартовые рекламные сущности собраны,"Реализация должна заканчиваться не “идеей”, а готовым запуском.",,,,,,,,,
,"Инструменты:
Яндекс Директ, кампании, группы, ключи, минус-слова, аудитории",,,,,,,,,
,"Отвечает за:
готовность трафика к старту",,,,,,,,,
,"Инструкция:
собрать минимум 1 поисковую кампанию и / или 1 кампанию в РСЯ под выбранный сегмент, без лишнего дробления",,,,,,,,,
,"Что должно быть на выходе:
готовые к запуску кампании с понятной структурой",,,,,,,,,
Посадки привязаны к типу спроса,Нельзя вести весь трафик на одну страницу без логики.,,,,,,,,,
,"Инструменты:
карта запросов, карта посадочных, объявления",,,,,,,,,
,"Отвечает за:
соответствие намерения пользователя и страницы",,,,,,,,,
,"Инструкция:
развести горячий, тёплый и более широкий спрос по подходящим страницам / блокам",,,,,,,,,
,"Что должно быть на выходе:
у каждого типа трафика есть своя релевантная точка входа",,,,,,,,,
Бюджет и критерий остановки заданы,Без лимитов и условий остановки запуск быстро превращается в слив.,,,,,,,,,
,"Инструменты:
медиаплан, Excel / Sheets, Яндекс Директ",,,,,,,,,
,"Отвечает за:
контроль риска на старте",,,,,,,,,
,"Инструкция:
зафиксировать тестовый бюджет, период первичного набора данных, условия паузы, условия продолжения",,,,,,,,,
,"Что должно быть на выходе:
понятно, сколько можно потратить до первой оценки и при каких цифрах не продолжаем",,,,,,,,,
,,,,,,,,,,
4.6. Проверка перед запуском,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Предзапусковый QA пройден,Это финальный фильтр перед тратой денег.,,,,,,,,,
,"Инструменты:
ручная проверка, чек-лист, тестовые заявки, тест ссылок",,,,,,,,,
,"Отвечает за:
отсев технических и смысловых ошибок до старта",,,,,,,,,
,"Инструкция:
пройти вручную весь путь: объявление → страница → форма → уведомление → CRM / таблица → ответ менеджера",,,,,,,,,
,"Что должно быть на выходе:
доказано, что связка реально работает от клика до лида",,,,,,,,,
Менеджерская обработка готова,Даже хороший трафик умирает без быстрой обработки.,,,,,,,,,
,"Инструменты:
скрипт, CRM, уведомления, SLA",,,,,,,,,
,"Отвечает за:
перевод лида в контакт и продажу",,,,,,,,,
,"Инструкция:
зафиксировать: кто отвечает, как быстро отвечает, что пишет / говорит первым сообщением, как ставится статус",,,,,,,,,
,"Что должно быть на выходе:
лид не висит без ответа и не теряется после отправки формы",,,,,,,,,
,,,,,,,,,,
4.7. Результат gate 4,,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
Запусковая готовность подтверждена,Финальная точка gate 4.,,,,,,,,,
,"Инструменты:
сводная таблица, QA, аналитика, рекламный кабинет, CRM",,,,,,,,,
,"Отвечает за:
решение, можно ли выходить в платный трафик",,,,,,,,,
,"Инструкция:
запуск разрешён только если одновременно готовы:
1. оффер
2. сегмент
3. страница
4. формы
5. аналитика
6. креативы
7. кампании
8. обработка лида",,,,,,,,,
,"Что должно быть на выходе:
100% рабочая стартовая система, где сайт, реклама и обработка уже собраны в одну прибыльную связку",,,,,,,,,
,,,,,,,,,,
5. Оценка и оптимизация (постоянная петля) ,,,,,,,,,,
Оценка ПЗ,,,,,,,,,,
Ежедневная оценка поисковой кампании,,,,,,,,,,
Частота,Суть + Советы - Инструкция,Ключевые цифры,По факту ,,,,,,,
День,"Каждый день
Смотреть:
1. Отчёт №1 — общий срез по кампании
2. Отчёт №5 — хватает ли данных стратегии
Период:
1. По отчёту №1 1.1. сегодня 1.2. или вчера 1.3. дополнительно можно смотреть последние 7 дней для понимания динамики
2. По отчёту №5 2.1. последние 7 дней
Зачем:
1. Понять, жива ли кампания
2. Есть ли клики и конверсии
3. Не улетел ли расход
4. Хватает ли данных для стратегии","Отчёт №1 — общий срез по кампании

Дата проверки:
Период: 
Показы:
Клики:
Расход:
Конверсии:
CPA(Цена цели):
Ценность конверсий:",,,,,,,,
,,"Отчёт №5 — хватает ли данных стратегии

Дата проверки: 
Период: с-по
Показы:
Клики:
Расход:
Расход за 1 день:
Конверсии за 1 день: 
Средняя цена конверсии за 1 день: 
Ценность конверсий за 1 день: 
Хватает ли данных стратегии: 

Упирается ли кампания в бюджет: ",,,,,,,,
Архив,,,,,,,,,,
,,,,,,,,,,
Еженедельная оценка поисковой кампании,,,,,,,,,,
Частота,Суть + Советы - Инструкция,Ключевые цифры,По факту ,,,,,,,
Неделя,"Раз в неделю
Смотреть: 
Отчёт №2 — поисковые запросы
Отчёт №3 — таргетинги в поиске 
Отчёт №4 — объявления

Период:
1. последние 7 дней
2. при малом объёме данных можно смотреть последние 14 дней
Зачем:
1. Найти нецелевые запросы
2. Понять, какие таргетинги слабые
3. Понять, какие объявления слабые
4. Найти причину плохого результата
","Отчёт №2 — поисковые запросы

Поисковые запросы без конверсий
Дата проверки:
Период:
Клики:
CTR:
Расход всего (руб.):
Конверсии:
Добавлено минус-слов:
",,,,,,,,
,,"Отчёт №3 — таргетинги в поиске 

Таргетинги в поиске
Дата проверки:
Период: 
Расход: 
Конверсии: 
Стоимость конверсии: 
Эффективные связки: 

Слабые связки:

Комментарий:",,,,,,,,
,,"Отчёт №4 — объявления

Объявления в поиске
Дата проверки: 
Период:
Клики:
Конверсии: 
Сильные объявления:

Слабые объявления: 

Что сделано:

Комментарий:",,,,,,,,
Архив,,,,,,,,,,
,,,,,,,,,,
3 недельная оценка поисковой кампании,,,,,,,,,,
Частота,Суть + Советы - Инструкция,Дата + Период + Проверка,Ключевые цифры,,,,,,,
3 недели,"Раз в 2–3 недели
Смотреть:
3. Отчёт №6 — сравнение до / после
4. Отчёт №7 — качество лидов / бизнес-результат
Период:
1. По отчёту №1 1.1. последние 14–21 день
2. По отчёту №5 2.1. последние 14–21 день
3. По отчёту №6 3.1. период до изменения 3.2. период после изменения 3.3. периоды должны быть одинаковой длины
4. По отчёту №7 4.1. последние 14–21 день 4.2. или месяц, если лидов мало
Зачем:
1. Понять, укладывается ли кампания в экономику
2. Хватает ли стратегии данных стабильно
3. Дали ли изменения эффект
4. Есть ли реальные клиенты и выручка",Общий срез по кампании,"Период анализа:
Период:
Расход:
Конверсии:
CPA:
Ценность конверсий:
Комментарий:",,,,,,,
,,Хватает ли данных стратегии,"Бюджет:
Конверсий в неделю:
Комментарий:",,,,,,,
,,Сравнение допосле,"Дата проверки:
Период анализа: 
до изменения - после изменения
Было CPA:
Стало CPA:
Было конверсий:
Стало конверсий:
Комментарий:",,,,,,,
,,Качество лидов,"Лиды:
Клиенты:
CAC:
Выручка:
Комментарий:",,,,,,,
Архив,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
6. Маркетинговый календарь событий ,,,,,,,,,,
1. Зима,"Фаза: перегрузка, утрата контроля, износ, прокрастинация",,,,,,,,,
"Поведенческие факторы:
Праздники, алкоголь, поездки
Снижение самоконтроля
Игнорирование последствий
Физический износ (влага, соль, холод)

Что здесь продаётся на самом деле:
контроль, экспертиза, предотвращение ущерба
(не услуга, а снятие тревоги)",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
1 января — Новый год,"Post-Stress Check-Up после периода перегруза, хаотичного использования и снижения контроля (праздники, усталость, алкоголь, поездки). 

Паттерн: post-flightpost-voyage inspection
Персональное сообщение 1:1. Формулировка «после периода перегрузок проводится контроль состояния». Не использовать слова «акция», «предложение»",,,,,,,,,
7 января — Рождество,"Silent Service Mode в фазе эмоционального спада и потребности в такте. Паттерн luxury-банков и ювелирных домов

Полный отказ от маркетинговых публикаций. Только входящие запросы. Контроль тишины",,,,,,,,,
13 января — Старый Новый год,"Deferred Decision Reminder в фазе прокрастинации и откладывания решений. Паттерн private healthcare

Мягкое напоминание «вы планировали — мы зафиксировали». Без CTA и дедлайнов",,,,,,,,,
19 января — Крещение,"Risk Advisory в пик воздействия холода, соли, влаги, когда клиенты недооценивают накопленный ущерб

Фактический материал о предельных нагрузках материалов. Без инструкций «сделай сам»",,,,,,,,,
25 января — Татьянин день,"Формирование привычки долгосрочного ухода в период начала новых циклов и обещаний себе

Образовательный контент про «уход как инвестицию», без офферов",,,,,,,,,
14 февраля — День святого Валентина,"Paired Asset Care в фазе повышенного внимания к парным и статусным объектам (подарки, совместные покупки)

Индивидуальные сценарии обслуживания парных предметов. Исключительно персонально",,,,,,,,,
16 - 22 февраля — Масленица (подвижный),"Pre-Spring Reset в фазе перехода от зимней усталости к активности

Профилактические сценарии без акций",,,,,,,,,
23 февраля — День защитника Отечества,"Business Appearance Control в период возврата к рабочему ритму после зимнего спада

Коммуникация о сохранении формы, структуры и имиджа деловых вещей",,,,,,,,,
2. Ранняя весна,"Фаза: обострение, эксперименты, рост ошибок",,,,,,,,,
"Поведенческие факторы
«Весеннее обострение»
Эксперименты, DIY
Снижение критичности
Желание «обновить всё сразу»

Что здесь продаётся:
безопасность решений и защита от ошибок
(«не навреди ценному»)",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
8 марта — Международный женский день,"Risk-Free Appearance Protocol в фазе социального выхода и публичности (мероприятия, встречи)

Индивидуальный сценарий обслуживания с акцентом на контроль рисков",,,,,,,,,
1 апреля — День смеха,"Anti-DIY Education в период весеннего обострения, экспериментов и снижения критичности

Кейсы последствий самостоятельных экспериментов. Без юмора",,,,,,,,,
12 апреля — День космонавтики,"Process Transparency в фазе роста доверия к технологиям и системам

Демонстрация протоколов, этапов, контроля качества",,,,,,,,,
12 апреля — Пасха (подвижный),"Symbolic Clean Reset в фазе внутреннего обновления

Спокойный имиджевый контент без продаж",,,,,,,,,
3. Весна → Лето,"Фаза: активизация, выход в социум, смена гардероба",,,,,,,,,
"Поведенческие факторы
Публичность
Мероприятия
Смена сезона
Повышенное внимание к внешнему виду

Что здесь продаётся:
соответствие стандартам и социальному контексту
(«я выгляжу и действую уместно»)",,,,,,,,,,
Элемент,Суть+Советы+Инструкция,Статус,Доказательство,,,,,,,
1 мая — Праздник Весны и Труда,"Seasonal Maintenance Protocol при смене климата и гардероба

Коммуникация «плановое сезонное обслуживание». Без сроков",,,,,,,,,
9 мая — День Победы,"Reputation Silence Rule в период общественной чувствительности

Полный запрет на коммерческие сообщения",,,,,,,,,
12 июня — День России,"Brand Standard Reinforcement в фазе повышенного внимания к идентичности и качеству

Имиджевый контент о стандартах сервиса и ответственности",,,,,,,,,
22 июня — День памяти и скорби,"Absolute Marketing Silence как репутационная норма luxury-сегмента

Контроль отсутствия любых публикаций",,,,,,,,,
27 июня — День молодёжи,"Early Habit Formation в период поиска идентичности и экспериментов

Образовательный контент о культуре обращения с ценными вещами",,,,,,,,,
4. Лето,"Фаза: расфокус, отпуска, снижение контроля",,,,,,,,,
"Поведенческие факторы
Отпуска
Переезды
Хаотичное использование
Отложенные решения

Что здесь продаётся:
стабильность и сохранность во время отсутствия контроля
(«пока меня нет — всё под контролем»)",,,,,,,,,,
"8 июля — День семьи, любви и верности","Family Asset Strategy в фазе долгосрочного планирования и заботы

Персональные сценарии для семейных клиентов",,,,,,,,,
22 августа — День флага России,"Stability & Trust Signal в конце лета, перед снижением активности

Имиджевый контент без офферов",,,,,,,,,
5. Осень,"Фаза: возврат структуры, рациональность, хандра",,,,,,,,,
"Поведенческие факторы
Возврат к режиму
Снижение энергии
Рост рациональности
Желание порядка

Что здесь продаётся:
надёжность, системность, зрелость бренда
(«я выбрал правильно и надолго»)",,,,,,,,,,
1 сентября — День знаний,"Authority Re-Anchoring в период возврата к структуре и правилам

Гайды, объяснение процессов и стандартов",,,,,,,,,
9 сентября — День рождения iCleaning,"Heritage & Proof в фазе доверия к зрелым системам

Кейсы, цифры, процессы. Запрет на скидки",,,,,,,,,
13–14 сентября — День города Москвы,"Local Belonging Pattern в период городской активности

Контекст города, сервис как часть среды",,,,,,,,,
4 ноября — День народного единства,"Consistency Signal в фазе осенней хандры и снижения мотивации

Имиджевый контент о стабильности",,,,,,,,,
6. Поздняя осень → Зима,"Фаза: контроль, правила, подготовка к нагрузке",,,,,,,,,
"Поведенческие факторы
Рациональные решения
Внимание к регламентам
Подготовка к зиме",,,,,,,,,,
12 декабря — День Конституции РФ,"Rule Transparency в период роста рациональности и контроля

Публикация правил, гарантий, ответственности",,,,,,,,,
Подвижный,,,,,,,,,,
Масленица (подвижный),"Pre-Spring Reset в фазе перехода от зимней усталости к активности

Профилактические сценарии без акций",,,,,,,,,
Пасха (подвижный),"Symbolic Clean Reset в фазе внутреннего обновления

Спокойный имиджевый контент без продаж",,,,,,,,,
,,,,,,,,,,
7. Отчёты и журнал выполнения,,,,,,,,,,
🥶БЭКЛОГ (Нужно было вчера),,,,,,,,,,
Дата реализации,Задача,Статус,Комментарий,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
ЗАДАЧИ НА РЕАЛИЗАЦИЮ,,,,,,,,,,
Регулярные задачи,,,,,,,,,,
Дата реализации,Задача,Статус,Комментарий,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Проектные задачи,,,,,,,,,,
Дата реализации,Задача,Статус,Комментарий,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
РЕАЛИЗАВАНО,,,,,,,,,,
Реализованные задачи,,,,,,,,,,
Дата реализации,Задача,Статус,Комментарий,,,,,,,
